miller_indices,h,k,l,stereo_x,stereo_y,GCN Density 4.75,GCN Density 4.833,GCN Density 4.917,GCN Density 5.0,GCN Density 5.083,GCN Density 5.167,GCN Density 5.417,GCN Density 5.5,GCN Density 5.583,GCN Density 5.667,GCN Density 5.75,GCN Density 5.833,GCN Density 5.917,GCN Density 6.0,GCN Density 6.167,GCN Density 6.25,GCN Density 6.333,GCN Density 6.417,GCN Density 6.5,GCN Density 6.583,GCN Density 6.667,GCN Density 6.75,GCN Density 6.833,GCN Density 6.917,GCN Density 7.0,GCN Density 7.083,GCN Density 7.167,GCN Density 7.25,GCN Density 7.333,GCN Density 7.417,GCN Density 7.5,GCN Density 7.583,GCN Density 7.667,GCN Density 7.75,GCN Density 7.833,GCN Density 7.917,GCN Density 8.0,GCN Density 8.083,GCN Density 8.167,GCN Density 8.25,GCN Density 8.333,GCN Density 8.417,GCN Density 8.5,GCN Density 8.583,GCN Density 8.667,GCN Density 8.75,GCN Density 8.833,GCN Density 8.917,GCN Density 9.0,GCN Density 9.083,GCN Density 9.167,GCN Density 9.25,GCN Density 9.333,GCN Density 9.417,GCN Density 9.5,GCN Density 9.583,GCN Density 9.667,GCN Density 9.75,surface_chirality
[22 20  4],0.7333333333333333,0.6666666666666666,0.13333333333333333,0.38461538461538464,0.07692307692307694,0.04762916921517762,0.0,0.0,0.0,0.0,0.0,0.023766596427216163,0.09516236206960993,0.023766596427216163,0.0,0.04762916921517762,0.09543999075322616,0.04762916921517762,0.0,0.0,0.0,0.0,0.0,0.0,0.04762916921517762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023766596427216163,0.02386257278796145,0.07129978928164848,0.023766596427216163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762916921517762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762916921517762,0.0,0.09543999075322616,0.04762916921517762,0.0,0.04762916921517762,0.09506638570886465,0.0,0.0,0.04762916921517762,S
[22 21  4],0.7171795033026893,0.6845804349707488,0.13039627332776169,0.3986656221170123,0.07593630897466902,0.023299971716305292,0.0,0.0,0.0,0.0,0.0,0.01868681999018782,0.12548776909547946,0.01868681999018782,0.0,0.023299971716305292,0.16250799952099618,0.023299971716305292,0.0,0.0,0.0,0.0,0.0,0.0,0.023299971716305292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01868681999018782,0.00461315172611747,0.12087461736936198,0.01868681999018782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023299971716305292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023299971716305292,0.0,0.16250799952099618,0.023299971716305292,0.0,0.023299971716305292,0.1395614373595498,0.0,0.0,0.023299971716305292,S
[22 22  4],0.701334384369672,0.701334384369672,0.12751534261266764,0.4122260684395147,0.07495019426172995,2.7503340595736816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18181076046871764,0.0,0.0,2.7503340595736816e-05,0.2271738459345405,2.7503340595736816e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7503340595736816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7503340595736816e-05,0.1817832571281219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7503340595736816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7503340595736816e-05,0.0,0.2271738459345405,2.7503340595736816e-05,0.0,2.7503340595736816e-05,0.1817832571281219,0.0,0.0,2.7503340595736816e-05,A
[23  4  4],0.9710607611177229,0.16888013236829963,0.16888013236829963,0.0856798205817528,0.0856798205817528,4.4408920985006264e-17,0.0,0.0,0.0,0.0,0.0,4.4408920985006264e-17,0.2962460766804228,0.0,4.4408920985006264e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4408920985006264e-17,0.0,0.1112617699587313,0.0,0.18498430672169153,0.11126176995873134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4408920985006264e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4408920985006264e-17,0.0,0.2962460766804228,4.4408920985006264e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4408920985006264e-17,0.0,0.0,0.0,0.0,0.0,A
[23  5  4],0.9633639890708996,0.20942695414584772,0.1675415633166782,0.10666741129593219,0.08533392903674575,0.03477961647705337,0.0,0.0,0.0,0.0,0.0,0.03477961647705337,0.2175194368217727,0.0,0.034425141241201544,0.0003544752358518218,0.0,0.0,0.0,0.0,0.0,0.0,0.034425141241201544,0.0003544752358518218,0.0,0.0,0.2519445780629742,0.03477961647705337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003544752358518218,0.034425141241201544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477961647705337,0.0,0.2175194368217727,0.03477961647705337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03477961647705337,0.0,0.0,0.0,0.0,0.0,S
[23  6  4],0.9542007856917757,0.2489219440935067,0.16594796272900447,0.12737787535244993,0.08491858356829995,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,0.06769176018026557,0.10654658990804855,0.0,0.0355671943267321,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769176018026557,0.0,0.0,0.10654658990804855,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769176018026557,0.0355671943267321,0.10654658990804855,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769176018026557,0.0,0.0,0.0,0.0,0.0,S
[23  7  4],0.9437014308415508,0.28721347895177635,0.16412198797244362,0.14776625380546413,0.08443785931740806,0.10018636584162462,0.0,0.0,0.0,0.0,0.0,0.0669593938095549,0.033226972032069715,0.0,0.06577483972872403,0.0669593938095549,0.033226972032069715,0.0,0.0,0.0,0.0,0.0,0.0,0.0669593938095549,0.033226972032069715,0.0,0.0,0.0669593938095549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018636584162462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033226972032069715,0.0669593938095549,0.06577483972872403,0.0,0.10018636584162462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018636584162462,0.0,0.0,0.0,0.0,0.0,S
[23  8  4],0.932007033244074,0.3241763593892431,0.16208817969462155,0.16779253585061318,0.08389626792530659,0.09740754566768507,0.03153423352264563,0.0,0.0,0.0,0.0,0.0,0.09740754566768507,0.03153423352264563,0.0,0.0,0.09740754566768507,0.03153423352264563,0.0,0.0,0.0,0.0,0.0,0.0,0.09740754566768507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03153423352264563,0.0,0.0,0.09740754566768507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289417791903307,0.0,0.0,0.03153423352264563,0.09740754566768507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09740754566768507,0.03153423352264563,0.0,0.0,0.0,0.0,S
[23  9  4],0.9192648820240462,0.3597123451398442,0.1598721533954863,0.1874219387375512,0.08329863943891164,0.03206331900542497,0.12382012463382003,0.0,0.0,0.0,0.0,0.0,0.03206331900542497,0.06219641239375003,0.0,0.0,0.09368703124549496,0.06219641239375003,0.0,0.0,0.0,0.0,0.0,0.0,0.03206331900542497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12382012463382003,0.0,0.0,0.03206331900542497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425973139917501,0.06162371224006999,0.0,0.06219641239375003,0.03206331900542497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03206331900542497,0.12382012463382003,0.0,0.0,0.0,0.0,S
[23 10  4],0.9056241156018814,0.39374961547907883,0.15749984619163154,0.206625017103499,0.0826500068413996,0.03007775525590131,0.12162291688629762,0.03007775525590131,0.0,0.0,0.0,0.0,0.0,0.03051505387679874,0.03007775525590131,0.0,0.12118561826540018,0.03051505387679874,0.0,0.0,0.0,0.0,0.0,0.0,0.03007775525590131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15170067214219893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007775525590131,0.0,0.0,0.03051505387679874,0.12118561826540018,0.0,0.03051505387679874,0.03007775525590131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007775525590131,0.12162291688629762,0.0,0.03007775525590131,0.0,0.0,S
[23 11  4],0.8912318970359479,0.4262413420606707,0.15499685165842572,0.22537761906866194,0.0819554978431498,0.08796702054563255,0.029768008469940762,0.029688764269662524,0.05827825627597002,0.0,0.0,0.0,0.0,0.0,0.029768008469940762,0.0,0.11765578481529507,0.0,0.0,0.0,0.0,0.0,0.0,0.05827825627597002,0.029768008469940762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765578481529507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029768008469940762,0.05827825627597002,0.0,0.0,0.05937752853932505,0.05827825627597002,0.0,0.029768008469940762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796702054563255,0.029688764269662524,7.924420027823897e-05,0.08796702054563255,0.0,0.0,S
[23 12  4],0.8762302154233781,0.4571635906556756,0.15238786355189185,0.24366071226100314,0.08122023742033437,0.07179313942055478,0.02828796840116752,0.04251933266855561,0.07179313942055478,0.0,0.014056604133779438,0.0,0.0,0.0,0.014231364267388084,0.0,0.07179313942055478,0.0,0.0,0.0,0.0,0.0,0.0,0.12836907622288982,0.014231364267388084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08584974355433421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014231364267388084,0.07179313942055478,0.05657593680233504,0.0,0.0,0.07179313942055478,0.0,0.014231364267388084,0.0,0.0,0.0,0.0,0.0,0.0,0.014056604133779438,0.0,0.07179313942055478,0.0,0.05675069693594369,0.08584974355433421,0.0,0.0,S
[23 13  4],0.8607533668498878,0.48651277256732783,0.14969623771302396,0.2614601060166058,0.08044926338972487,0.0,0.08284242533724998,0.1119670938804136,0.0,0.0,0.05507707245484572,0.0,0.0,0.0,0.027765352882404247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16704416633525934,0.027765352882404247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05507707245484572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027765352882404247,0.0,0.16704416633525934,0.0,0.0,0.0,0.0,0.027765352882404247,0.0,0.0,0.0,0.0,0.0,0.0,0.05507707245484572,0.0,0.0,0.0,0.13973244676281785,0.05507707245484572,0.0,0.0,S
[23 14  4],0.8449261121262418,0.5143028508594515,0.146943671674129,0.2787660966361018,0.07964745618174338,0.017892442994828953,0.017892442994828953,0.18069121702313148,0.0,0.017892442994828953,0.008848486985039667,0.0,0.0,0.0,0.0,0.009043956009789286,0.017892442994828953,0.0,0.0,0.0,0.0,0.0,0.0,0.18953970400817116,0.017892442994828953,0.009043956009789286,0.0,0.0,0.0,0.0,0.0,0.0,0.008848486985039667,0.017892442994828953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02693639900461824,0.18953970400817116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017892442994828953,0.0,0.009043956009789286,0.008848486985039667,0.0,0.017892442994828953,0.0,0.18069121702313148,0.008848486985039667,0.009043956009789286,0.017892442994828953,S
[23 15  4],0.8288624656799142,0.5405624776173353,0.14414999403128942,0.29557306126700517,0.0788194830045347,7.19558618483582e-05,0.07857684274727728,0.1320178076035805,0.0,0.0,0.0,0.0,0.0,7.19558618483582e-05,0.0,0.0785408648163531,0.0,0.0,0.0,0.0,3.59779309241791e-05,0.0,6.296137911731343e-05,0.13196384070719425,6.296137911731343e-05,0.0785408648163531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59779309241791e-05,3.59779309241791e-05,3.59779309241791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0785408648163531,0.1320178076035805,0.0,7.19558618483582e-05,0.0,3.59779309241791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0785408648163531,0.0,7.19558618483582e-05,0.0,0.0,0.1320178076035805,3.59779309241791e-05,0.0785408648163531,7.19558618483582e-05,S
[23 16  4],0.8126650413382094,0.5653322026700587,0.14133305066751467,0.31187902330410655,0.07796975582602664,0.025499196718074,0.10257677609268986,0.05151124160433571,0.0,0.0,0.0,0.0,0.0,0.025499196718074,0.0,0.10257677609268986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07701043832240971,0.0,0.10257677609268986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025499196718074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10257677609268986,0.05151124160433571,0.0,0.025499196718074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10257677609268986,0.0,0.025499196718074,0.0,0.0,0.05151124160433571,0.0,0.10257677609268986,0.025499196718074,S
[23 17  4],0.7964248652241103,0.5886618569047771,0.13850867221288873,0.32768520871666934,0.07710240205098103,0.050055868622001315,0.09992485630023243,0.0,0.0,0.0,0.0,0.0,0.02502989092229807,0.025025977699703248,0.0,0.09992485630023243,0.02502989092229807,0.0,0.0,0.0,0.0,0.0,0.0,0.025025977699703248,0.02502989092229807,0.09992485630023243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050055868622001315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09992485630023243,0.0,0.02502989092229807,0.025025977699703248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249547472225305,0.0,0.025025977699703248,0.0,0.02502989092229807,0.0,0.0,0.09992485630023243,0.050055868622001315,S
[23 18  4],0.7802215612856721,0.6106081783974825,0.13569070631055166,0.3429956089041538,0.07622124642314529,0.07301887104898039,0.04905659809276292,0.0,0.0,0.0,0.0,0.0,0.07301887104898039,0.0,0.0,0.0733018840940624,0.04877358504768092,0.024245286001299472,0.0,0.0,0.0,0.0,0.0,0.0,0.07301887104898039,0.04905659809276292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07301887104898039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04905659809276292,0.0,0.07301887104898039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024245286001299472,0.09783018314044384,0.0,0.024245286001299472,0.0,0.07301887104898039,0.0,0.0,0.04905659809276292,0.07301887104898039,S
[23 19  4],0.7641238183128597,0.6312327194758406,0.13289109883701908,0.357816561923373,0.0753298025101838,0.09523870448869422,0.0,0.0,0.0,0.0,0.0,2.3798568545804543e-05,0.09521490592014842,2.3798568545804543e-05,0.0,0.0713901319480573,0.02384857254063692,0.0713901319480573,0.0,0.0,0.0,0.0,0.0,0.0,0.09523870448869422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3798568545804543e-05,0.09521490592014842,0.0,2.3798568545804543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523870448869422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713901319480573,0.02384857254063692,0.0,0.0713901319480573,0.0,0.09523870448869422,2.3798568545804543e-05,0.0,0.0,0.09523870448869422,S
[23 20  4],0.7481900559272088,0.6506000486323554,0.1301200097264711,0.37215636047494205,0.07443127209498841,0.0698843198129132,0.0,0.0,0.0,0.0,0.0,0.01154533045744257,0.09297498072779833,0.01154533045744257,0.0,0.0698843198129132,0.04636425828432204,0.0698843198129132,0.0,0.0,0.0,0.0,0.0,0.0,0.0698843198129132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01154533045744257,0.058338989355470626,0.03463599137232771,0.01154533045744257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698843198129132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698843198129132,0.0,0.04636425828432204,0.0698843198129132,0.0,0.0698843198129132,0.04618132182977028,0.0,0.0,0.0698843198129132,S
[23 21  4],0.7324692185932544,0.6687762430634061,0.1273859510596964,0.3860248920361453,0.0735285508640277,0.045370102264024985,0.0,0.0,0.0,0.0,0.0,0.02261835609235458,0.09107206123984433,0.02261835609235458,0.0,0.045370102264024985,0.11405643080706983,0.045370102264024985,0.0,0.0,0.0,0.0,0.0,0.0,0.045370102264024985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02261835609235458,0.022751746171670403,0.06832031506817393,0.02261835609235458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045370102264024985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045370102264024985,0.0,0.11405643080706983,0.045370102264024985,0.0,0.045370102264024985,0.09093867116052852,0.0,0.0,0.045370102264024985,S
[23 22  4],0.717001639346832,0.6858276550274045,0.12469593727770992,0.3994333140463987,0.07262423891752705,0.02228566476881013,0.0,0.0,0.0,0.0,0.0,0.013388192133594457,0.1287754388022533,0.013388192133594457,0.0,0.02228566476881013,0.1775296063205961,0.02228566476881013,0.0,0.0,0.0,0.0,0.0,0.0,0.02228566476881013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013388192133594457,0.008897472635215675,0.11987796616703764,0.013388192133594457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228566476881013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228566476881013,0.0,0.1775296063205961,0.02228566476881013,0.0,0.02228566476881013,0.1332661583006321,0.0,0.0,0.02228566476881013,S
[23 23  4],0.7018199273519563,0.7018199273519563,0.12205563953947067,0.41239376509358017,0.07172065479888351,1.8893748423369916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1739077255768575,0.0,0.0,1.8893748423369916e-05,0.23906283664102024,1.8893748423369916e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8893748423369916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8893748423369916e-05,0.17388883182843412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8893748423369916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8893748423369916e-05,0.0,0.23906283664102024,1.8893748423369916e-05,0.0,1.8893748423369916e-05,0.17388883182843412,0.0,0.0,1.8893748423369916e-05,A
[24  4  4],0.9733285267845753,0.16222142113076254,0.16222142113076254,0.08220700148448823,0.08220700148448823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714288,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[24  5  4],0.9662036186741695,0.20129242055711866,0.16103393644569491,0.10237618253029772,0.08190094602423817,0.033994238413598825,0.0,0.0,0.0,0.0,0.0,0.033994238413598825,0.20858692186299677,0.0,0.033994238413598825,0.0,0.0,0.0,0.0,0.0,0.0,0.01714842513751067,0.016845813276088153,0.0,0.01714842513751067,0.01714842513751067,0.2254327351390849,0.033994238413598825,0.01714842513751067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033994238413598825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033994238413598825,0.0,0.20858692186299677,0.033994238413598825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033994238413598825,0.0,0.0,0.0,0.0,0.0,S
[24  6  4],0.9577042613611466,0.23942606534028665,0.15961737689352443,0.12229940449423103,0.08153293632948735,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,0.06499293489003506,0.13801836250232946,0.0,0.0005042492413479982,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499293489003506,0.0,0.0,0.13801836250232946,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499293489003506,0.0005042492413479982,0.13801836250232946,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499293489003506,0.0,0.0,0.0,0.0,0.0,S
[24  7  4],0.9479430066400371,0.27648337693667746,0.15799050110667284,0.14193607102169659,0.08110632629811233,0.0966068046309384,0.0,0.0,0.0,0.0,0.0,0.08063191006504127,0.0324977094906697,0.0,0.04847260405656685,0.08063191006504127,0.015974894565897145,0.0,0.0,0.0,0.0,0.0,0.0,0.08063191006504127,0.015974894565897145,0.0,0.016522814924772557,0.08063191006504127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966068046309384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015974894565897145,0.08063191006504127,0.04847260405656685,0.016522814924772557,0.0966068046309384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966068046309384,0.0,0.0,0.0,0.0,0.0,S
[24  8  4],0.9370425713316364,0.31234752377721214,0.15617376188860607,0.16124969497313948,0.08062484748656974,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,S
[24  9  4],0.9251320133900398,0.34692450502126493,0.15418866889833996,0.18020816370423973,0.08009251720188432,0.061814099976071124,0.08914155629004358,0.0,0.0,0.0,0.0,0.0,0.061814099976071124,0.029889709370606525,0.0,0.0,0.12106594689550818,0.029889709370606525,0.0,0.0,0.0,0.0,0.0,0.0,0.061814099976071124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08914155629004358,0.0,0.0,0.061814099976071124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09170380934667766,0.05925184691943706,0.0,0.029889709370606525,0.061814099976071124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061814099976071124,0.08914155629004358,0.0,0.0,0.0,0.0,S
[24 10  4],0.9123431055236466,0.38014296063485276,0.1520571842539411,0.1987838686148113,0.07951354744592451,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,S
[24 11  4],0.8988070635277658,0.411953237450226,0.14980117725462763,0.21695371023365803,0.07889225826678474,0.05679956401113331,0.08629801148007202,0.02865693324972007,0.02814263076141324,0.0,0.0,0.0,0.0,0.0,0.02865693324972007,0.0,0.14309757549120533,0.0,0.0,0.0,0.0,0.0,0.0,0.02814263076141324,0.02865693324972007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14309757549120533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02865693324972007,0.02814263076141324,0.0,0.0,0.11495494472979209,0.02814263076141324,0.0,0.02865693324972007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05679956401113331,0.08629801148007202,0.0,0.05679956401113331,0.0,0.0,S
[24 12  4],0.8846517369293828,0.4423258684646914,0.14744195615489714,0.23469899493758045,0.07823299831252682,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,S
[24 13  4],0.8699993203132965,0.4712496318363689,0.14499988671888275,0.2520052423106852,0.07754007455713391,0.04091352176715423,0.053720522392434036,0.06733804165204654,0.04091352176715423,0.0,0.04010300313282153,0.0,0.0,0.0,0.013617519259612508,0.0,0.04091352176715423,0.0,0.0,0.0,0.0,0.0,0.0,0.1483545665520223,0.013617519259612508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101652489997577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013617519259612508,0.04091352176715423,0.10744104478486807,0.0,0.0,0.04091352176715423,0.0,0.013617519259612508,0.0,0.0,0.0,0.0,0.0,0.0,0.04010300313282153,0.0,0.04091352176715423,0.0,0.08095556091165906,0.08101652489997577,0.0,0.0,S
[24 14  4],0.8549645998549158,0.49872934991536755,0.1424940999758193,0.26886192327032826,0.07681769236295094,0.0001255555119254459,0.05255317713405806,0.15774944011356612,0.0,0.0001255555119254459,0.05255317713405806,0.0,0.0,0.0,0.0,0.0,0.0001255555119254459,0.0,0.0,0.0,0.0,0.0,0.0,0.2103026172476242,0.0001255555119254459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05255317713405806,0.0001255555119254459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001255555119254459,0.2103026172476242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001255555119254459,0.0,0.0,0.05255317713405806,0.0,0.0001255555119254459,0.0,0.15774944011356612,0.05255317713405806,0.0,0.0001255555119254459,S
[24 15  4],0.8396537142495835,0.5247835714059897,0.13994228570826392,0.2852621487082721,0.07606990632220588,0.025270304388354387,0.025764849105247605,0.15449454146833122,0.0,0.025270304388354387,0.0,0.0,0.0,0.0,0.0,0.025764849105247605,0.025270304388354387,0.0,0.0,0.0,0.0,0.0,0.0,0.15449454146833122,0.025270304388354387,0.025764849105247605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025270304388354387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05103515349360199,0.15449454146833122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025270304388354387,0.0,0.025764849105247605,0.0,0.0,0.025270304388354387,0.0,0.15449454146833122,0.0,0.025764849105247605,0.025270304388354387,S
[24 16  4],0.8241633836921343,0.5494422557947561,0.13736056394868904,0.3012023268895337,0.07530058172238342,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,S
